"paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","group_ID","repeated_trait_ID","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","type_measure_dispersion_experiment","n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","type_measure_dispersion_control","n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned"
"GNM_355","included","NA","log; Effective treatment sample size shared by 2 Effective control sample size shared by 7","Clark L; Mason JR","1988","SWRC_Philadelphia",230,1,3,9,"Sturnus vulgaris","grass","blank",3,0,1,"PCH",4.61607099999999,"mean",0.212604999999999,"SD",7,2.01785699999999,"mean",0.2395787,"SD",5,"log number of mites (Day 7)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","Fig 1","Arthropod","c","TR",NA,"JMGS","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments""","no","yes","no",2,2,"mites"
"GNM_355","included","NA","log; Effective treatment sample size shared by 2 Effective control sample size shared by 8","Clark L; Mason JR","1988","SWRC_Philadelphia",231,1,3,7,"Sturnus vulgaris","Daucus_carota, Erigeron_philadelphicus","grass",1,0,1,"PCH",3.571429,"mean",0.227284299999999,"SD",8,1.482143,"mean",0.5390521,"SD",5,"log number of mites (Day 13)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","Fig 1","Arthropod","c","TR","Treatment = PA (plant addition); control = NR (nest replacement)","JMGS","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments""","no","yes","no",2,2,"mites"
"GNM_355","included","NA","log; Effective treatment sample size shared by 2 Effective control sample size shared by 9","Clark L; Mason JR","1988","SWRC_Philadelphia",232,1,3,8,"Sturnus vulgaris","Daucus_carota, Erigeron_philadelphicus","blank",2,0,1,"PCH",3.571429,"mean",0.227284299999999,"SD",8,5.017857,"mean",0.425209999999999,"SD",7,"log number of mites (Day 13)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","MA","NA","NA","NA","NA","Fig 1","Arthropod","c","TR","Treatment = PA (plant addition); control = PR (plant removal); I scored as 2 for comparison type, even though plant removal is not exactly the same as no added material","JMGS","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments""","no","yes","no",2,2,"mites"
"GNM_355","included","NA","log; Effective treatment sample size shared by 2 Effective control sample size shared by 10","Clark L; Mason JR","1988","SWRC_Philadelphia",233,1,3,9,"Sturnus vulgaris","grass","blank",3,0,1,"PCH",5.017857,"mean",0.425209999999999,"SD",7,1.482143,"mean",0.5390521,"SD",5,"log number of mites (Day 13)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","Fig 1","Arthropod","c","TR",NA,"JMGS","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments""","no","yes","no",2,2,"mites"
"GNM_355","included","NA","log; Effective treatment sample size shared by 2 Effective control sample size shared by 11","Clark L; Mason JR","1988","SWRC_Philadelphia",234,1,3,7,"Sturnus vulgaris","Daucus_carota, Erigeron_philadelphicus","grass",1,0,1,"PCH",3.973214,"mean",0.303045799999999,"SD",8,1.669643,"mean",0.5390521,"SD",5,"log number of mites (Day 19)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","Fig 1","Arthropod","c","TR","Treatment = PA (plant addition); control = NR (nest replacement)","JMGS","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments""","no","yes","no",2,2,"mites"
"GNM_355","included","NA","log; Effective treatment sample size shared by 2 Effective control sample size shared by 12","Clark L; Mason JR","1988","SWRC_Philadelphia",235,1,3,8,"Sturnus vulgaris","Daucus_carota, Erigeron_philadelphicus","blank",2,0,1,"PCH",3.973214,"mean",0.303045799999999,"SD",8,5.526786,"mean",0.283473399999999,"SD",7,"log number of mites (Day 19)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","Fig 1","Arthropod","c","TR","Treatment = PA (plant addition); control = PR (plant removal); I scored as 2 for comparison type, even though plant removal is not exactly the same as no added material","JMGS","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments""","no","yes","no",2,2,"mites"
"GNM_355","included","NA","log; Effective treatment sample size shared by 2 Effective control sample size shared by 13","Clark L; Mason JR","1988","SWRC_Philadelphia",236,1,3,9,"Sturnus vulgaris","grass","blank",3,0,1,"PCH",5.526786,"mean",0.283473399999999,"SD",7,1.669643,"mean",0.5390521,"SD",5,"log number of mites (Day 19)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","Fig 1","Arthropod","c","TR",NA,"JMGS","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments""","no","yes","no",2,2,"mites"
"GNM_355","included","NA","Effective treatment sample size shared by 2 Effective control sample size shared by 2","Clark L; Mason JR","1988","SWRC_Philadelphia",237,1,3,1,"Sturnus vulgaris","Daucus_carota, Erigeron_philadelphicus","grass",2,1,1,"both",40.9327,"mean",7.50285013921051,"SD",8,39.9008414285713,"mean",7.12578049203779,"SD",7,"chick mass (Day6)","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","Fig 2","Arthropod","c","TR","Treatment = PA (plant addition); control = PR (plant removal); I scored as 2 for comparison type, even though plant removal is not exactly the same as no added material","SD","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments""..... SD, I have combined the months since the sample size was 1. I used table from https://training.cochrane.org/handbook/current/chapter-06 to calculate means and SD and sample size. I decided not to combine the days since that would be pseudoreplication since the sample is the same and only repeated measures are taken.","no","yes","no",2,2,"chick_mass"
"GNM_355","included","NA","Effective treatment sample size shared by 2 Effective control sample size shared by 2","Clark L; Mason JR","1988","SWRC_Philadelphia",238,1,3,2,"Sturnus vulgaris","Daucus_carota, Erigeron_philadelphicus","blank",1,1,1,"both",40.9327,"mean",7.50285013921051,"SD",8,37.9559539999999,"mean",6.83433111881125,"SD",5,"chick mass (Day6)","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","Fig 2","Arthropod","c","TR","Treatment = PA (plant addition); control = NR (nest replacement)","SD","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments"", SD, I have combined the months since the sample size was 1. I used table from https://training.cochrane.org/handbook/current/chapter-06 to calculate means and SD and sample size. I decided not to combine the days since that would be pseudoreplication since the sample is the same and only repeated measures are taken.","no","yes","no",2,2,"chick_mass"
"GNM_355","included","NA","Effective treatment sample size shared by 2 Effective control sample size shared by 2","Clark L; Mason JR","1988","SWRC_Philadelphia",239,1,3,3,"Sturnus vulgaris","grass","blank",3,1,1,"both",39.9008414285713,"mean",68.4864742732484,"SD",7,37.9559539999999,"mean",6.83433111881125,"SD",5,"chick mass (Day6)","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","Fig 2","Arthropod","c","TR",NA,"SD","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments"", SD, I have combined the months since the sample size was 1. I used table from https://training.cochrane.org/handbook/current/chapter-06 to calculate means and SD and sample size. I decided not to combine the days since that would be pseudoreplication since the sample is the same and only repeated measures are taken.","no","yes","no",2,2,"chick_mass"
"GNM_355","included","NA","Effective treatment sample size shared by 2 Effective control sample size shared by 2","Clark L; Mason JR","1988","SWRC_Philadelphia",240,1,3,1,"Sturnus vulgaris","Daucus_carota, Erigeron_philadelphicus","grass",2,1,1,"both",68.484425,"mean",11.0444720901977,"SD",8,68.3534114285713,"mean",8.74925937292606,"SD",7,"chick mass (Day12)","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","Fig 2","Arthropod","c","TR","Treatment = PA (plant addition); control = PR (plant removal); I scored as 2 for comparison type, even though plant removal is not exactly the same as no added material","SD","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments"", SD, I have combined the months since the sample size was 1. I used table from https://training.cochrane.org/handbook/current/chapter-06 to calculate means and SD and sample size. I decided not to combine the days since that would be pseudoreplication since the sample is the same and only repeated measures are taken.","no","yes","no",2,2,"chick_mass"
"GNM_355","included","NA","Effective treatment sample size shared by 2 Effective control sample size shared by 2","Clark L; Mason JR","1988","SWRC_Philadelphia",241,1,3,2,"Sturnus vulgaris","Daucus_carota, Erigeron_philadelphicus","blank",1,1,1,"both",68.484425,"mean",11.0444720901977,"SD",8,68.9112339999999,"mean",4.85841691142781,"SD",5,"chick mass (Day12)","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","Fig 2","Arthropod","c","TR","Treatment = PA (plant addition); control = NR (nest replacement)","SD","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments"", SD, I have combined the months since the sample size was 1. I used table from https://training.cochrane.org/handbook/current/chapter-06 to calculate means and SD and sample size. I decided not to combine the days since that would be pseudoreplication since the sample is the same and only repeated measures are taken.","no","yes","no",2,2,"chick_mass"
"GNM_355","included","NA","Effective treatment sample size shared by 2 Effective control sample size shared by 2","Clark L; Mason JR","1988","SWRC_Philadelphia",242,1,3,3,"Sturnus vulgaris","grass","blank",3,1,1,"both",68.3534114285713,"mean",8.74925937292606,"SD",7,68.9112339999999,"mean",4.85841691142781,"SD",5,"chick mass (Day12)","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","Fig 2","Arthropod","c","TR",NA,"SD","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments"", SD, I have combined the months since the sample size was 1. I used table from https://training.cochrane.org/handbook/current/chapter-06 to calculate means and SD and sample size. I decided not to combine the days since that would be pseudoreplication since the sample is the same and only repeated measures are taken.","no","yes","no",2,2,"chick_mass"
"GNM_355","included","NA","Effective treatment sample size shared by 2 Effective control sample size shared by 2","Clark L; Mason JR","1988","SWRC_Philadelphia",243,1,3,1,"Sturnus vulgaris","Daucus_carota, Erigeron_philadelphicus","grass",2,1,1,"both",74.0417099999999,"mean",6.49514419528053,"SD",8,73.6707457142856,"mean",7.63322831420741,"SD",7,"chick mass (Day18)","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","Fig 2","Arthropod","c","TR","Treatment = PA (plant addition); control = PR (plant removal); I scored as 2 for comparison type, even though plant removal is not exactly the same as no added material","SD","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments"", SD, I have combined the months since the sample size was 1. I used table from https://training.cochrane.org/handbook/current/chapter-06 to calculate means and SD and sample size. I decided not to combine the days since that would be pseudoreplication since the sample is the same and only repeated measures are taken.","no","yes","no",2,2,"chick_mass"
"GNM_355","included","NA","Effective treatment sample size shared by 2 Effective control sample size shared by 2","Clark L; Mason JR","1988","SWRC_Philadelphia",244,1,3,2,"Sturnus vulgaris","Daucus_carota, Erigeron_philadelphicus","blank",1,1,1,"both",74.0417099999999,"mean",6.49514419528053,"SD",8,74.5156879999999,"mean",10.6838550389704,"SD",5,"chick mass (Day18)","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","Fig 2","Arthropod","c","TR","Treatment = PA (plant addition); control = NR (nest replacement)","SD","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments"", SD, I have combined the months since the sample size was 1. I used table from https://training.cochrane.org/handbook/current/chapter-06 to calculate means and SD and sample size. I decided not to combine the days since that would be pseudoreplication since the sample is the same and only repeated measures are taken.","no","yes","no",2,2,"chick_mass"
"GNM_355","included","NA","Effective treatment sample size shared by 2 Effective control sample size shared by 2","Clark L; Mason JR","1988","SWRC_Philadelphia",245,1,3,3,"Sturnus vulgaris","grass","blank",3,1,1,"both",73.6707457142856,"mean",7.63322831420741,"SD",7,74.5156879999999,"mean",10.6838550389704,"SD",5,"chick mass (Day18)","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","Fig 2","Arthropod","c","TR",NA,"SD","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments"", SD, I have combined the months since the sample size was 1. I used table from https://training.cochrane.org/handbook/current/chapter-06 to calculate means and SD and sample size. I decided not to combine the days since that would be pseudoreplication since the sample is the same and only repeated measures are taken.","no","yes","no",2,2,"chick_mass"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",246,1,1,1,"Cyanistes caeruleus","Mentha sp.","Grass",1,1,1,"both",5.82,"mean",0.14,"se",8,5.88,"mean",0.17,"se",8,"Body mass (at 7 days of age) (g)","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","table 2","NA","c","JMGS","NA","SD","Weight at day 7 is with 40 chicks and the nests at day 7 are 8. And in all the other traits, the chicks are the same so I think it is fair to assume they are all there","y","y","n",1,1,"nestling_mass"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",247,1,1,2,"Cyanistes caeruleus","Mentha sp.","Grass",1,1,1,"both",83.81,"mean",0.36,"se",8,85.1,"mean",0.46,"se",8,"Saturation (%)","Morphology","include","Authors say: ""Mouth colouration is generally considered a predictor of nestling condition (de Ayala et al. 2007; Ewen et al. 2008; Dugas and McGraw 2011) and survival (PM-R et al. unpublished data), given that it reflects the access to higher quality of food resources rich in carotenoids. Carotenoids, among other functions, have been related to the prevention of oxidative stress (Pérez-Rodríguez (2009) but see Costantini and Møller (2008)).""","1",NA,"NA","NA","NA","NA","NA","NA","table 2","NA","c","JMGS","NA","SD","Weight at day 7 is with 40 chicks and the nests at day 7 are 8. And in all the other traits, the chicks are the same so I think it is fair to assume they are all there","y","y","n",1,1,"mouth_colouration"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",248,1,1,3,"Cyanistes caeruleus","Mentha sp.","Grass",1,1,1,"both",29.65,"mean",0.17,"se",8,29.03,"mean",0.2,"se",8,"Hue (°)","Morphology","include","Authors say: ""Mouth colouration is generally considered a predictor of nestling condition (de Ayala et al. 2007; Ewen et al. 2008; Dugas and McGraw 2011) and survival (PM-R et al. unpublished data), given that it reflects the access to higher quality of food resources rich in carotenoids. Carotenoids, among other functions, have been related to the prevention of oxidative stress (Pérez-Rodríguez (2009) but see Costantini and Møller (2008)).""","1",NA,"NA","NA","NA","NA","NA","NA","table 2","NA","c","JMGS","NA","SD","Weight at day 7 is with 40 chicks and the nests at day 7 are 8. And in all the other traits, the chicks are the same so I think it is fair to assume they are all there","y","y","n",1,1,"mouth_colouration"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",249,1,1,4,"Cyanistes caeruleus","Mentha sp.","Grass",1,1,1,"both",42.53,"mean",1.18,"se",8,49.29,"mean",1.29,"se",8,"Brightness (%)","Morphology","include","Authors say: ""Mouth colouration is generally considered a predictor of nestling condition (de Ayala et al. 2007; Ewen et al. 2008; Dugas and McGraw 2011) and survival (PM-R et al. unpublished data), given that it reflects the access to higher quality of food resources rich in carotenoids. Carotenoids, among other functions, have been related to the prevention of oxidative stress (Pérez-Rodríguez (2009) but see Costantini and Møller (2008)).""","1",NA,"NA","NA","NA","NA","NA","NA","table 2","NA","c","JMGS","NA","SD","Weight at day 7 is with 40 chicks and the nests at day 7 are 8. And in all the other traits, the chicks are the same so I think it is fair to assume they are all there","y","y","n",1,1,"mouth_colouration"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",250,1,1,5,"Cyanistes caeruleus","Mentha sp.","Grass",1,1,1,"both",5,"mean",0.3,"se",8,5.25,"mean",0.22,"se",8,"Brood size (at day 7)","Reproduction","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","table 2","NA","c","JMGS","NA","NA","NA","y","y","n",1,1,"number_of_nestling"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",251,1,1,6,"Cyanistes caeruleus","Mentha sp.","Grass",1,1,1,"both",1.88,"mean",0.45,"se",8,1.25,"mean",0.46,"se",8,"Number of fledglings","Reproduction","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","table 2","NA","c","JMGS","NA","NA","NA","y","y","n",1,1,"number_of_fledgling"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",252,1,1,7,"Cyanistes caeruleus","Mentha sp.","Grass",1,1,1,"both",0.27,"mean",0.006,"se",8,0.19,"mean",0.07,"se",8,"Fledging success (%)","Reproduction","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","table 2","NA","c","JMGS","NA","NA","NA","y","y","n",1,1,"fledgling_success"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",253,1,1,8,"Cyanistes caeruleus","Mentha sp.","Grass",1,0,1,"PCH",1.75,"mean",0.95,"se",8,1,"mean",0.61,"se",8,"Abundance of blowflies (larvae and pupae)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 2","Arthropod","c","JMGS","NA","NA","NA","y","y","n",1,1,"blowflies_number"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",254,1,1,9,"Cyanistes caeruleus","Mentha sp.","Grass",1,0,1,"PCH",2,"mean",1.41,"se",8,13.88,"mean",9.41,"se",8,"Abundance of fleas (larvae and adults)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 2","Arthropod","c","JMGS","NA","NA","NA","y","y","n",1,1,"fleas_number"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",255,1,1,10,"Cyanistes caeruleus","Mentha sp.","Grass",1,0,1,"PCH",100.4,"mean",35.19,"se",5,105,"mean",63.79,"se",4,"Abundance of facultative parasitic mites (Androlaelaps sp.)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 2","Arthropod","c","JMGS","NA","NA","NA","y","y","n",1,1,"mites"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",256,1,1,11,"Cyanistes caeruleus","Mentha sp.","Grass",1,0,1,"PCH",6,"mean",1.94,"se",5,1.5,"mean",0.63,"se",4,"Abundance of obligatory parasitic mites (Macronyssidae/","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 2","Arthropod","c","JMGS","NA","NA","NA","y","y","n",1,1,"mites"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",257,1,1,12,"Cyanistes caeruleus","Mentha sp.","Grass",1,1,1,"both",38.99,"mean",3,"se",7,44.24,"mean",3.12,"se",6,"Feeding rate (feeds/hour)","Behaviour","sensitivity-analysis","The relation of this with fitness can be argued. A higher feeding rate can indicate better care and resource collection which might suggest higher fitness of the parents or brood. However, if feeding is high, it could also imply poor quality of food availability or compensation of poor health of the nestling.","1",NA,"NA","NA","NA","NA","NA","NA","table 2","NA","c","JMGS","NA","NA","NA","y","y","n",1,1,"Feeding rate (feeds/hour)"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.","2023","Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",258,1,1,13,"Cyanistes caeruleus","Mentha sp.","Grass",1,1,1,"both",4.35,"mean",0.58,"se",7,4.1,"mean",0.41,"se",5,"Time spent begging by broods (seconds/hour)","Behaviour","sensitivity-analysis","This is quite tricky to interpret. Begging is generally a signal that chicks are hungry and in need of care. More begging might indicate a greater demand for resources and therefore potentially less fitness in terms of immediate brood condition but studies also suggest that begging intensity is an evolved behaviour to maximise parental care and could imply it is not related to fitness but rather a strategy to elicit care.","1",NA,"NA","NA","NA","NA","NA","NA","table 2","NA","c","JMGS","NA","NA","NA","y","y","n",1,1,"Time spent begging by broods (seconds/hour)"
